code,entry_date,exit_date,entry_price,exit_price,pnl_pct,hold_days,exit_reason,entry_score,concurrent_positions,market_state_at_entry
510500,2024-12-06,2024-12-09,5.923,5.922,-0.001168748944791547,20,到期,1.0,1,trend
510500,2025-01-03,2025-01-06,5.37,5.362,-0.0024890130353817513,18,止损,1.0,1,range
510500,2025-03-11,2025-03-12,5.974,5.987,0.0011750083696015902,20,到期,1.0,1,trend
510500,2025-04-07,2025-04-08,5.218,5.25,0.005129551552318902,17,止损,1.0,1,range
510500,2025-07-03,2025-07-04,5.909,5.896,-0.00319893382975121,20,到期,1.0,1,trend
510500,2025-08-01,2025-08-04,6.225,6.197,-0.005495742971887483,20,到期,1.0,1,trend
510500,2025-09-01,2025-09-02,7.144,7.113,-0.005337136058230641,20,到期,1.0,1,trend
510500,2025-10-09,2025-10-10,7.587,7.549,-0.006006063002504201,20,到期,1.0,1,trend
510500,2025-11-21,2025-11-24,6.86,6.898,0.004536588921282706,20,到期,1.0,1,range
510500,2026-01-21,2026-01-22,8.432,8.46,0.0023190227703985375,20,到期,1.0,1,trend
510500,2026-03-02,2026-03-03,8.733,8.74,-0.00019884346730795013,20,到期,1.0,1,trend
510500,2026-04-03,2026-04-07,7.603,7.617,0.0008404577140602703,20,到期,1.0,1,range
510500,2026-05-19,2026-05-20,8.703,8.652,-0.006857118235091366,20,到期,1.0,1,trend
510500,2026-05-21,2026-06-01,8.8,8.48,-0.03734545454545457,8,期末平仓,1.0,1,trend
512010,2024-04-11,2024-04-12,0.353,0.352,-0.0038314447592068014,20,到期,1.0,1,range
512010,2024-05-30,2024-05-31,0.353,0.355,0.004662889518413604,20,到期,1.0,1,range
512010,2024-11-06,2024-11-07,0.382,0.38,-0.0062329842931937215,20,到期,1.0,1,trend
512010,2024-12-06,2024-12-09,0.382,0.385,0.006849476439790583,20,到期,1.0,1,trend
512010,2025-01-07,2025-01-08,0.344,0.344,-0.001,20,止损,1.0,1,range
512010,2025-03-20,2025-03-21,0.366,0.365,-0.003730874316939893,20,到期,1.0,1,trend
512010,2025-04-25,2025-04-28,0.351,0.35,-0.00384757834757835,20,到期,1.0,1,range
512010,2025-06-09,2025-06-10,0.378,0.378,-0.001,20,到期,1.0,1,trend
512010,2025-07-09,2025-07-10,0.374,0.372,-0.006344919786096262,20,到期,1.0,1,trend
512010,2025-08-07,2025-08-08,0.407,0.406,-0.0034557739557738217,20,到期,1.0,1,trend
512010,2025-09-09,2025-09-10,0.445,0.444,-0.003246067415730339,20,到期,1.0,1,trend
512010,2025-10-21,2025-10-22,0.419,0.419,-0.001,20,到期,1.0,1,range
512010,2026-02-05,2026-02-06,0.384,0.383,-0.0036028645833333355,20,到期,1.0,1,range
512010,2026-05-18,2026-05-19,0.349,0.349,-0.001,20,到期,1.0,1,range
512170,2024-04-16,2024-04-17,0.313,0.313,-0.001,19,止损,1.0,1,range
512170,2024-06-05,2024-06-06,0.326,0.327,0.0020659509202454016,20,到期,1.0,1,range
512170,2024-11-07,2024-11-08,0.365,0.371,0.015430136986301385,20,到期,1.0,1,trend
512170,2024-12-06,2024-12-09,0.352,0.357,0.013197443181818196,20,到期,1.0,1,trend
512170,2025-01-02,2025-01-03,0.319,0.319,-0.001,17,止损,1.0,1,range
512170,2025-03-12,2025-03-13,0.346,0.346,-0.001,20,到期,1.0,1,trend
512170,2025-04-07,2025-04-08,0.305,0.306,0.002277049180327872,15,止损,1.0,1,range
512170,2025-07-03,2025-07-04,0.332,0.331,-0.0040105421686747016,20,到期,1.0,1,trend
512170,2025-08-01,2025-08-04,0.367,0.364,-0.009170299727520443,20,到期,1.0,1,trend
